ENTIDAD_RES,FECHA_DEF,defunciones,fecha_defuncion,ENTIDAD,CLAVE_ENTIDAD
26,2020-05-24,12,2020-05-24,Sonora,26
26,2020-05-25,16,2020-05-25,Sonora,26
26,2020-05-26,18,2020-05-26,Sonora,26
26,2020-05-27,16,2020-05-27,Sonora,26
26,2020-05-28,15,2020-05-28,Sonora,26
26,2020-05-29,26,2020-05-29,Sonora,26
26,2020-05-30,19,2020-05-30,Sonora,26
26,2020-05-31,15,2020-05-31,Sonora,26
26,2020-06-01,23,2020-06-01,Sonora,26
26,2020-06-02,16,2020-06-02,Sonora,26
26,2020-06-03,19,2020-06-03,Sonora,26
26,2020-06-04,25,2020-06-04,Sonora,26
26,2020-06-05,35,2020-06-05,Sonora,26
26,2020-06-06,26,2020-06-06,Sonora,26
26,2020-06-07,24,2020-06-07,Sonora,26
26,2020-06-08,31,2020-06-08,Sonora,26
26,2020-06-09,27,2020-06-09,Sonora,26
26,2020-06-10,38,2020-06-10,Sonora,26
26,2020-06-11,36,2020-06-11,Sonora,26
26,2020-06-12,38,2020-06-12,Sonora,26
26,2020-06-13,32,2020-06-13,Sonora,26
26,2020-06-14,32,2020-06-14,Sonora,26
26,2020-06-15,44,2020-06-15,Sonora,26
26,2020-06-16,45,2020-06-16,Sonora,26
26,2020-06-17,34,2020-06-17,Sonora,26
26,2020-06-18,47,2020-06-18,Sonora,26
26,2020-06-19,32,2020-06-19,Sonora,26
26,2020-06-20,43,2020-06-20,Sonora,26
26,2020-06-21,27,2020-06-21,Sonora,26
26,2020-06-22,41,2020-06-22,Sonora,26
26,2020-06-23,58,2020-06-23,Sonora,26
26,2020-06-24,53,2020-06-24,Sonora,26
26,2020-06-25,53,2020-06-25,Sonora,26
26,2020-06-26,48,2020-06-26,Sonora,26
26,2020-06-27,42,2020-06-27,Sonora,26
26,2020-06-28,51,2020-06-28,Sonora,26
26,2020-06-29,48,2020-06-29,Sonora,26
26,2020-06-30,41,2020-06-30,Sonora,26
26,2020-07-01,46,2020-07-01,Sonora,26
26,2020-07-02,43,2020-07-02,Sonora,26
26,2020-07-03,45,2020-07-03,Sonora,26
26,2020-07-04,48,2020-07-04,Sonora,26
26,2020-07-05,41,2020-07-05,Sonora,26
26,2020-07-06,48,2020-07-06,Sonora,26
26,2020-07-07,43,2020-07-07,Sonora,26
26,2020-07-08,46,2020-07-08,Sonora,26
26,2020-07-09,55,2020-07-09,Sonora,26
26,2020-07-10,54,2020-07-10,Sonora,26
26,2020-07-11,47,2020-07-11,Sonora,26
26,2020-07-12,45,2020-07-12,Sonora,26
26,2020-07-13,52,2020-07-13,Sonora,26
26,2020-07-14,54,2020-07-14,Sonora,26
26,2020-07-15,44,2020-07-15,Sonora,26
26,2020-07-16,48,2020-07-16,Sonora,26
26,2020-07-17,35,2020-07-17,Sonora,26
26,2020-07-18,43,2020-07-18,Sonora,26
26,2020-07-19,37,2020-07-19,Sonora,26
26,2020-07-20,33,2020-07-20,Sonora,26
26,2020-07-21,51,2020-07-21,Sonora,26
26,2020-07-22,23,2020-07-22,Sonora,26
26,2020-07-23,42,2020-07-23,Sonora,26
26,2020-07-24,25,2020-07-24,Sonora,26
26,2020-07-25,26,2020-07-25,Sonora,26
26,2020-07-26,39,2020-07-26,Sonora,26
26,2020-07-27,36,2020-07-27,Sonora,26
26,2020-07-28,30,2020-07-28,Sonora,26
26,2020-07-29,21,2020-07-29,Sonora,26
26,2020-07-30,29,2020-07-30,Sonora,26
26,2020-07-31,19,2020-07-31,Sonora,26
26,2020-08-01,14,2020-08-01,Sonora,26
26,2020-08-02,16,2020-08-02,Sonora,26
26,2020-08-03,20,2020-08-03,Sonora,26
26,2020-08-04,27,2020-08-04,Sonora,26
26,2020-08-05,15,2020-08-05,Sonora,26
26,2020-08-06,18,2020-08-06,Sonora,26
26,2020-08-07,20,2020-08-07,Sonora,26
26,2020-08-08,13,2020-08-08,Sonora,26
26,2020-08-09,8,2020-08-09,Sonora,26
26,2020-08-10,7,2020-08-10,Sonora,26
26,2020-08-11,22,2020-08-11,Sonora,26
26,2020-08-12,12,2020-08-12,Sonora,26
26,2020-08-13,17,2020-08-13,Sonora,26
26,2020-08-14,12,2020-08-14,Sonora,26
26,2020-08-15,8,2020-08-15,Sonora,26
26,2020-08-16,16,2020-08-16,Sonora,26
26,2020-08-17,17,2020-08-17,Sonora,26
26,2020-08-18,10,2020-08-18,Sonora,26
26,2020-08-19,12,2020-08-19,Sonora,26
26,2020-08-20,10,2020-08-20,Sonora,26
26,2020-08-21,11,2020-08-21,Sonora,26
26,2020-08-22,7,2020-08-22,Sonora,26
26,2020-08-23,8,2020-08-23,Sonora,26
26,2020-08-24,11,2020-08-24,Sonora,26
26,2020-08-25,9,2020-08-25,Sonora,26
26,2020-08-26,11,2020-08-26,Sonora,26
26,2020-08-27,7,2020-08-27,Sonora,26
26,2020-08-28,10,2020-08-28,Sonora,26
26,2020-08-29,6,2020-08-29,Sonora,26
26,2020-08-30,4,2020-08-30,Sonora,26
26,2020-08-31,10,2020-08-31,Sonora,26
26,2020-09-01,4,2020-09-01,Sonora,26
26,2020-09-02,8,2020-09-02,Sonora,26
26,2020-09-03,6,2020-09-03,Sonora,26
26,2020-09-04,11,2020-09-04,Sonora,26
26,2020-09-05,2,2020-09-05,Sonora,26
26,2020-09-06,9,2020-09-06,Sonora,26
26,2020-09-07,6,2020-09-07,Sonora,26
26,2020-09-08,5,2020-09-08,Sonora,26
26,2020-09-09,5,2020-09-09,Sonora,26
26,2020-09-10,5,2020-09-10,Sonora,26
26,2020-09-11,3,2020-09-11,Sonora,26
26,2020-09-12,2,2020-09-12,Sonora,26
26,2020-09-13,7,2020-09-13,Sonora,26
26,2020-09-14,4,2020-09-14,Sonora,26
26,2020-09-15,4,2020-09-15,Sonora,26
26,2020-09-16,3,2020-09-16,Sonora,26
26,2020-09-17,3,2020-09-17,Sonora,26
26,2020-09-18,2,2020-09-18,Sonora,26
26,2020-09-19,9,2020-09-19,Sonora,26
26,2020-09-20,8,2020-09-20,Sonora,26
26,2020-09-21,3,2020-09-21,Sonora,26
26,2020-09-22,4,2020-09-22,Sonora,26
26,2020-09-23,8,2020-09-23,Sonora,26
26,2020-09-24,9,2020-09-24,Sonora,26
26,2020-09-25,1,2020-09-25,Sonora,26
26,2020-09-26,6,2020-09-26,Sonora,26
26,2020-09-27,6,2020-09-27,Sonora,26
26,2020-09-28,4,2020-09-28,Sonora,26
26,2020-09-29,7,2020-09-29,Sonora,26
26,2020-09-30,6,2020-09-30,Sonora,26
26,2020-10-01,6,2020-10-01,Sonora,26
26,2020-10-02,6,2020-10-02,Sonora,26
26,2020-10-03,4,2020-10-03,Sonora,26
26,2020-10-04,5,2020-10-04,Sonora,26
26,2020-10-05,4,2020-10-05,Sonora,26
26,2020-10-06,3,2020-10-06,Sonora,26
26,2020-10-07,9,2020-10-07,Sonora,26
26,2020-10-08,1,2020-10-08,Sonora,26
26,2020-10-09,5,2020-10-09,Sonora,26
26,2020-10-10,7,2020-10-10,Sonora,26
26,2020-10-11,9,2020-10-11,Sonora,26
26,2020-10-12,7,2020-10-12,Sonora,26
26,2020-10-13,9,2020-10-13,Sonora,26
26,2020-10-14,5,2020-10-14,Sonora,26
26,2020-10-15,8,2020-10-15,Sonora,26
26,2020-10-16,3,2020-10-16,Sonora,26
26,2020-10-17,3,2020-10-17,Sonora,26
26,2020-10-18,6,2020-10-18,Sonora,26
26,2020-10-19,12,2020-10-19,Sonora,26
26,2020-10-20,3,2020-10-20,Sonora,26
26,2020-10-21,6,2020-10-21,Sonora,26
26,2020-10-22,8,2020-10-22,Sonora,26
26,2020-10-23,2,2020-10-23,Sonora,26
26,2020-10-24,8,2020-10-24,Sonora,26
26,2020-10-25,5,2020-10-25,Sonora,26
26,2020-10-26,13,2020-10-26,Sonora,26
26,2020-10-27,7,2020-10-27,Sonora,26
26,2020-10-28,9,2020-10-28,Sonora,26
26,2020-10-29,3,2020-10-29,Sonora,26
26,2020-10-30,9,2020-10-30,Sonora,26
26,2020-10-31,8,2020-10-31,Sonora,26
26,2020-11-01,7,2020-11-01,Sonora,26
26,2020-11-02,6,2020-11-02,Sonora,26
26,2020-11-03,9,2020-11-03,Sonora,26
26,2020-11-04,7,2020-11-04,Sonora,26
26,2020-11-05,4,2020-11-05,Sonora,26
26,2020-11-06,8,2020-11-06,Sonora,26
26,2020-11-07,6,2020-11-07,Sonora,26
26,2020-11-08,6,2020-11-08,Sonora,26
26,2020-11-09,7,2020-11-09,Sonora,26
26,2020-11-10,13,2020-11-10,Sonora,26
26,2020-11-11,14,2020-11-11,Sonora,26
26,2020-11-12,12,2020-11-12,Sonora,26
26,2020-11-13,8,2020-11-13,Sonora,26
26,2020-11-14,12,2020-11-14,Sonora,26
26,2020-11-15,15,2020-11-15,Sonora,26
26,2020-11-16,8,2020-11-16,Sonora,26
26,2020-11-17,12,2020-11-17,Sonora,26
26,2020-11-18,16,2020-11-18,Sonora,26
26,2020-11-19,9,2020-11-19,Sonora,26
26,2020-11-20,8,2020-11-20,Sonora,26
26,2020-11-21,10,2020-11-21,Sonora,26
26,2020-11-22,15,2020-11-22,Sonora,26
26,2020-11-23,15,2020-11-23,Sonora,26
26,2020-11-24,12,2020-11-24,Sonora,26
26,2020-11-25,11,2020-11-25,Sonora,26
26,2020-11-26,13,2020-11-26,Sonora,26
26,2020-11-27,17,2020-11-27,Sonora,26
26,2020-11-28,9,2020-11-28,Sonora,26
26,2020-11-29,10,2020-11-29,Sonora,26
26,2020-11-30,22,2020-11-30,Sonora,26
26,2020-12-01,19,2020-12-01,Sonora,26
26,2020-12-02,16,2020-12-02,Sonora,26
26,2020-12-03,18,2020-12-03,Sonora,26
26,2020-12-04,6,2020-12-04,Sonora,26
26,2020-12-05,14,2020-12-05,Sonora,26
26,2020-12-06,12,2020-12-06,Sonora,26
26,2020-12-07,20,2020-12-07,Sonora,26
26,2020-12-08,20,2020-12-08,Sonora,26
26,2020-12-09,28,2020-12-09,Sonora,26
26,2020-12-10,23,2020-12-10,Sonora,26
26,2020-12-11,26,2020-12-11,Sonora,26
26,2020-12-12,18,2020-12-12,Sonora,26
26,2020-12-13,18,2020-12-13,Sonora,26
26,2020-12-14,19,2020-12-14,Sonora,26
26,2020-12-15,19,2020-12-15,Sonora,26
26,2020-12-16,14,2020-12-16,Sonora,26
26,2020-12-17,27,2020-12-17,Sonora,26
26,2020-12-18,22,2020-12-18,Sonora,26
26,2020-12-19,18,2020-12-19,Sonora,26
26,2020-12-20,24,2020-12-20,Sonora,26
26,2020-12-21,33,2020-12-21,Sonora,26
26,2020-12-22,21,2020-12-22,Sonora,26
26,2020-12-23,21,2020-12-23,Sonora,26
26,2020-12-24,27,2020-12-24,Sonora,26
26,2020-12-25,27,2020-12-25,Sonora,26
26,2020-12-26,24,2020-12-26,Sonora,26
26,2020-12-27,33,2020-12-27,Sonora,26
26,2020-12-28,25,2020-12-28,Sonora,26
26,2020-12-29,29,2020-12-29,Sonora,26
26,2020-12-30,22,2020-12-30,Sonora,26
26,2020-12-31,27,2020-12-31,Sonora,26
26,2021-01-01,27,2021-01-01,Sonora,26
26,2021-01-02,26,2021-01-02,Sonora,26
26,2021-01-03,20,2021-01-03,Sonora,26
26,2021-01-04,26,2021-01-04,Sonora,26
26,2021-01-05,27,2021-01-05,Sonora,26
26,2021-01-06,19,2021-01-06,Sonora,26
26,2021-01-07,22,2021-01-07,Sonora,26
26,2021-01-08,17,2021-01-08,Sonora,26
26,2021-01-09,22,2021-01-09,Sonora,26
26,2021-01-10,24,2021-01-10,Sonora,26
26,2021-01-11,20,2021-01-11,Sonora,26
26,2021-01-12,19,2021-01-12,Sonora,26
26,2021-01-13,18,2021-01-13,Sonora,26
26,2021-01-14,10,2021-01-14,Sonora,26
26,2021-01-15,6,2021-01-15,Sonora,26
26,2021-01-16,7,2021-01-16,Sonora,26
26,2021-01-17,4,2021-01-17,Sonora,26
27,2020-03-31,1,2020-03-31,Tabasco,27
27,2020-04-01,3,2020-04-01,Tabasco,27
27,2020-04-03,1,2020-04-03,Tabasco,27
27,2020-04-05,3,2020-04-05,Tabasco,27
27,2020-04-06,3,2020-04-06,Tabasco,27
27,2020-04-08,1,2020-04-08,Tabasco,27
27,2020-04-09,1,2020-04-09,Tabasco,27
27,2020-04-11,1,2020-04-11,Tabasco,27
27,2020-04-12,2,2020-04-12,Tabasco,27
27,2020-04-13,6,2020-04-13,Tabasco,27
27,2020-04-14,5,2020-04-14,Tabasco,27
27,2020-04-15,3,2020-04-15,Tabasco,27
27,2020-04-16,3,2020-04-16,Tabasco,27
27,2020-04-17,10,2020-04-17,Tabasco,27
27,2020-04-18,9,2020-04-18,Tabasco,27
27,2020-04-19,8,2020-04-19,Tabasco,27
27,2020-04-20,8,2020-04-20,Tabasco,27
27,2020-04-21,4,2020-04-21,Tabasco,27
27,2020-04-22,10,2020-04-22,Tabasco,27
27,2020-04-23,12,2020-04-23,Tabasco,27
27,2020-04-24,9,2020-04-24,Tabasco,27
27,2020-04-25,11,2020-04-25,Tabasco,27
27,2020-04-26,10,2020-04-26,Tabasco,27
27,2020-04-27,6,2020-04-27,Tabasco,27
27,2020-04-28,9,2020-04-28,Tabasco,27
27,2020-04-29,9,2020-04-29,Tabasco,27
27,2020-04-30,10,2020-04-30,Tabasco,27
27,2020-05-01,19,2020-05-01,Tabasco,27
27,2020-05-02,14,2020-05-02,Tabasco,27
27,2020-05-03,14,2020-05-03,Tabasco,27
27,2020-05-04,15,2020-05-04,Tabasco,27
27,2020-05-05,8,2020-05-05,Tabasco,27
27,2020-05-06,15,2020-05-06,Tabasco,27
27,2020-05-07,11,2020-05-07,Tabasco,27
27,2020-05-08,23,2020-05-08,Tabasco,27
27,2020-05-09,13,2020-05-09,Tabasco,27
27,2020-05-10,14,2020-05-10,Tabasco,27
27,2020-05-11,15,2020-05-11,Tabasco,27
27,2020-05-12,14,2020-05-12,Tabasco,27
27,2020-05-13,13,2020-05-13,Tabasco,27
27,2020-05-14,16,2020-05-14,Tabasco,27
27,2020-05-15,25,2020-05-15,Tabasco,27
27,2020-05-16,17,2020-05-16,Tabasco,27
27,2020-05-17,17,2020-05-17,Tabasco,27
27,2020-05-18,15,2020-05-18,Tabasco,27
27,2020-05-19,17,2020-05-19,Tabasco,27
27,2020-05-20,22,2020-05-20,Tabasco,27
27,2020-05-21,20,2020-05-21,Tabasco,27
27,2020-05-22,25,2020-05-22,Tabasco,27
27,2020-05-23,22,2020-05-23,Tabasco,27
27,2020-05-24,17,2020-05-24,Tabasco,27
27,2020-05-25,13,2020-05-25,Tabasco,27
27,2020-05-26,21,2020-05-26,Tabasco,27
27,2020-05-27,21,2020-05-27,Tabasco,27
27,2020-05-28,22,2020-05-28,Tabasco,27
27,2020-05-29,18,2020-05-29,Tabasco,27
27,2020-05-30,28,2020-05-30,Tabasco,27
27,2020-05-31,12,2020-05-31,Tabasco,27
27,2020-06-01,26,2020-06-01,Tabasco,27
27,2020-06-02,20,2020-06-02,Tabasco,27
27,2020-06-03,18,2020-06-03,Tabasco,27
27,2020-06-04,18,2020-06-04,Tabasco,27
27,2020-06-05,17,2020-06-05,Tabasco,27
27,2020-06-06,12,2020-06-06,Tabasco,27
27,2020-06-07,20,2020-06-07,Tabasco,27
27,2020-06-08,17,2020-06-08,Tabasco,27
27,2020-06-09,18,2020-06-09,Tabasco,27
27,2020-06-10,17,2020-06-10,Tabasco,27
27,2020-06-11,12,2020-06-11,Tabasco,27
27,2020-06-12,18,2020-06-12,Tabasco,27
27,2020-06-13,18,2020-06-13,Tabasco,27
27,2020-06-14,17,2020-06-14,Tabasco,27
27,2020-06-15,22,2020-06-15,Tabasco,27
27,2020-06-16,27,2020-06-16,Tabasco,27
27,2020-06-17,15,2020-06-17,Tabasco,27
27,2020-06-18,22,2020-06-18,Tabasco,27
27,2020-06-19,19,2020-06-19,Tabasco,27
27,2020-06-20,11,2020-06-20,Tabasco,27
27,2020-06-21,26,2020-06-21,Tabasco,27
27,2020-06-22,18,2020-06-22,Tabasco,27
27,2020-06-23,14,2020-06-23,Tabasco,27
27,2020-06-24,14,2020-06-24,Tabasco,27
27,2020-06-25,23,2020-06-25,Tabasco,27
27,2020-06-26,23,2020-06-26,Tabasco,27
27,2020-06-27,26,2020-06-27,Tabasco,27
27,2020-06-28,27,2020-06-28,Tabasco,27
27,2020-06-29,25,2020-06-29,Tabasco,27
27,2020-06-30,30,2020-06-30,Tabasco,27
27,2020-07-01,19,2020-07-01,Tabasco,27
27,2020-07-02,27,2020-07-02,Tabasco,27
27,2020-07-03,28,2020-07-03,Tabasco,27
27,2020-07-04,18,2020-07-04,Tabasco,27
27,2020-07-05,34,2020-07-05,Tabasco,27
27,2020-07-06,43,2020-07-06,Tabasco,27
27,2020-07-07,38,2020-07-07,Tabasco,27
27,2020-07-08,26,2020-07-08,Tabasco,27
27,2020-07-09,34,2020-07-09,Tabasco,27
27,2020-07-10,39,2020-07-10,Tabasco,27
27,2020-07-11,36,2020-07-11,Tabasco,27
27,2020-07-12,32,2020-07-12,Tabasco,27
27,2020-07-13,39,2020-07-13,Tabasco,27
27,2020-07-14,29,2020-07-14,Tabasco,27
27,2020-07-15,33,2020-07-15,Tabasco,27
27,2020-07-16,36,2020-07-16,Tabasco,27
27,2020-07-17,41,2020-07-17,Tabasco,27
27,2020-07-18,27,2020-07-18,Tabasco,27
27,2020-07-19,34,2020-07-19,Tabasco,27
27,2020-07-20,34,2020-07-20,Tabasco,27
27,2020-07-21,39,2020-07-21,Tabasco,27
27,2020-07-22,35,2020-07-22,Tabasco,27
27,2020-07-23,32,2020-07-23,Tabasco,27
27,2020-07-24,23,2020-07-24,Tabasco,27
27,2020-07-25,35,2020-07-25,Tabasco,27
27,2020-07-26,26,2020-07-26,Tabasco,27
27,2020-07-27,30,2020-07-27,Tabasco,27
27,2020-07-28,32,2020-07-28,Tabasco,27
27,2020-07-29,22,2020-07-29,Tabasco,27
27,2020-07-30,34,2020-07-30,Tabasco,27
27,2020-07-31,26,2020-07-31,Tabasco,27
27,2020-08-01,30,2020-08-01,Tabasco,27
27,2020-08-02,21,2020-08-02,Tabasco,27
27,2020-08-03,25,2020-08-03,Tabasco,27
27,2020-08-04,21,2020-08-04,Tabasco,27
27,2020-08-05,21,2020-08-05,Tabasco,27
27,2020-08-06,15,2020-08-06,Tabasco,27
27,2020-08-07,11,2020-08-07,Tabasco,27
27,2020-08-08,21,2020-08-08,Tabasco,27
27,2020-08-09,20,2020-08-09,Tabasco,27
27,2020-08-10,23,2020-08-10,Tabasco,27
27,2020-08-11,20,2020-08-11,Tabasco,27
27,2020-08-12,23,2020-08-12,Tabasco,27
27,2020-08-13,20,2020-08-13,Tabasco,27
27,2020-08-14,15,2020-08-14,Tabasco,27
27,2020-08-15,12,2020-08-15,Tabasco,27
27,2020-08-16,18,2020-08-16,Tabasco,27
27,2020-08-17,8,2020-08-17,Tabasco,27
27,2020-08-18,10,2020-08-18,Tabasco,27
27,2020-08-19,13,2020-08-19,Tabasco,27
27,2020-08-20,11,2020-08-20,Tabasco,27
27,2020-08-21,11,2020-08-21,Tabasco,27
27,2020-08-22,11,2020-08-22,Tabasco,27
27,2020-08-23,8,2020-08-23,Tabasco,27
27,2020-08-24,12,2020-08-24,Tabasco,27
27,2020-08-25,6,2020-08-25,Tabasco,27
27,2020-08-26,23,2020-08-26,Tabasco,27
27,2020-08-27,18,2020-08-27,Tabasco,27
27,2020-08-28,4,2020-08-28,Tabasco,27
27,2020-08-29,15,2020-08-29,Tabasco,27
27,2020-08-30,8,2020-08-30,Tabasco,27
27,2020-08-31,11,2020-08-31,Tabasco,27
27,2020-09-01,11,2020-09-01,Tabasco,27
27,2020-09-02,4,2020-09-02,Tabasco,27
27,2020-09-03,12,2020-09-03,Tabasco,27
27,2020-09-04,10,2020-09-04,Tabasco,27
27,2020-09-05,3,2020-09-05,Tabasco,27
27,2020-09-06,7,2020-09-06,Tabasco,27
27,2020-09-07,9,2020-09-07,Tabasco,27
27,2020-09-08,5,2020-09-08,Tabasco,27
27,2020-09-09,6,2020-09-09,Tabasco,27
27,2020-09-10,4,2020-09-10,Tabasco,27
27,2020-09-11,4,2020-09-11,Tabasco,27
27,2020-09-12,7,2020-09-12,Tabasco,27
27,2020-09-13,4,2020-09-13,Tabasco,27
27,2020-09-14,6,2020-09-14,Tabasco,27
27,2020-09-15,5,2020-09-15,Tabasco,27
27,2020-09-16,7,2020-09-16,Tabasco,27
27,2020-09-17,6,2020-09-17,Tabasco,27
27,2020-09-18,4,2020-09-18,Tabasco,27
27,2020-09-19,8,2020-09-19,Tabasco,27
27,2020-09-20,3,2020-09-20,Tabasco,27
27,2020-09-21,9,2020-09-21,Tabasco,27
27,2020-09-22,4,2020-09-22,Tabasco,27
27,2020-09-23,4,2020-09-23,Tabasco,27
27,2020-09-24,7,2020-09-24,Tabasco,27
27,2020-09-25,2,2020-09-25,Tabasco,27
27,2020-09-26,3,2020-09-26,Tabasco,27
27,2020-09-27,7,2020-09-27,Tabasco,27
27,2020-09-28,10,2020-09-28,Tabasco,27
27,2020-09-29,5,2020-09-29,Tabasco,27
27,2020-09-30,3,2020-09-30,Tabasco,27
27,2020-10-01,6,2020-10-01,Tabasco,27
27,2020-10-02,4,2020-10-02,Tabasco,27
27,2020-10-04,5,2020-10-04,Tabasco,27
27,2020-10-05,4,2020-10-05,Tabasco,27
27,2020-10-06,4,2020-10-06,Tabasco,27
27,2020-10-07,2,2020-10-07,Tabasco,27
27,2020-10-08,3,2020-10-08,Tabasco,27
27,2020-10-09,2,2020-10-09,Tabasco,27
27,2020-10-10,3,2020-10-10,Tabasco,27
27,2020-10-11,2,2020-10-11,Tabasco,27
27,2020-10-12,2,2020-10-12,Tabasco,27
27,2020-10-13,3,2020-10-13,Tabasco,27
27,2020-10-14,1,2020-10-14,Tabasco,27
27,2020-10-15,4,2020-10-15,Tabasco,27
27,2020-10-16,5,2020-10-16,Tabasco,27
27,2020-10-17,3,2020-10-17,Tabasco,27
27,2020-10-18,4,2020-10-18,Tabasco,27
27,2020-10-19,7,2020-10-19,Tabasco,27
27,2020-10-20,5,2020-10-20,Tabasco,27
27,2020-10-21,2,2020-10-21,Tabasco,27
27,2020-10-22,2,2020-10-22,Tabasco,27
27,2020-10-23,2,2020-10-23,Tabasco,27
27,2020-10-24,2,2020-10-24,Tabasco,27
27,2020-10-25,4,2020-10-25,Tabasco,27
27,2020-10-26,1,2020-10-26,Tabasco,27
27,2020-10-27,3,2020-10-27,Tabasco,27
27,2020-10-28,2,2020-10-28,Tabasco,27
27,2020-10-29,4,2020-10-29,Tabasco,27
27,2020-10-30,2,2020-10-30,Tabasco,27
27,2020-10-31,3,2020-10-31,Tabasco,27
27,2020-11-03,2,2020-11-03,Tabasco,27
27,2020-11-04,1,2020-11-04,Tabasco,27
27,2020-11-06,5,2020-11-06,Tabasco,27
27,2020-11-07,1,2020-11-07,Tabasco,27
27,2020-11-08,2,2020-11-08,Tabasco,27
27,2020-11-10,2,2020-11-10,Tabasco,27
27,2020-11-11,1,2020-11-11,Tabasco,27
27,2020-11-12,3,2020-11-12,Tabasco,27
27,2020-11-14,3,2020-11-14,Tabasco,27
27,2020-11-15,3,2020-11-15,Tabasco,27
27,2020-11-16,3,2020-11-16,Tabasco,27
27,2020-11-18,3,2020-11-18,Tabasco,27
27,2020-11-19,1,2020-11-19,Tabasco,27
27,2020-11-20,1,2020-11-20,Tabasco,27
27,2020-11-22,2,2020-11-22,Tabasco,27
27,2020-11-24,2,2020-11-24,Tabasco,27
27,2020-11-25,5,2020-11-25,Tabasco,27
27,2020-11-26,1,2020-11-26,Tabasco,27
27,2020-11-27,6,2020-11-27,Tabasco,27
27,2020-11-28,1,2020-11-28,Tabasco,27
27,2020-11-29,1,2020-11-29,Tabasco,27
27,2020-11-30,4,2020-11-30,Tabasco,27
27,2020-12-01,1,2020-12-01,Tabasco,27
27,2020-12-03,2,2020-12-03,Tabasco,27
27,2020-12-04,5,2020-12-04,Tabasco,27
27,2020-12-05,6,2020-12-05,Tabasco,27
27,2020-12-06,4,2020-12-06,Tabasco,27
27,2020-12-07,2,2020-12-07,Tabasco,27
27,2020-12-08,3,2020-12-08,Tabasco,27
27,2020-12-09,3,2020-12-09,Tabasco,27
27,2020-12-10,5,2020-12-10,Tabasco,27
27,2020-12-11,3,2020-12-11,Tabasco,27
27,2020-12-12,3,2020-12-12,Tabasco,27
27,2020-12-13,4,2020-12-13,Tabasco,27
27,2020-12-14,4,2020-12-14,Tabasco,27
27,2020-12-15,2,2020-12-15,Tabasco,27
27,2020-12-16,7,2020-12-16,Tabasco,27
27,2020-12-17,6,2020-12-17,Tabasco,27
27,2020-12-18,9,2020-12-18,Tabasco,27
27,2020-12-19,2,2020-12-19,Tabasco,27
27,2020-12-20,5,2020-12-20,Tabasco,27
27,2020-12-21,5,2020-12-21,Tabasco,27
27,2020-12-22,6,2020-12-22,Tabasco,27
27,2020-12-23,7,2020-12-23,Tabasco,27
27,2020-12-24,4,2020-12-24,Tabasco,27
27,2020-12-25,8,2020-12-25,Tabasco,27
27,2020-12-26,11,2020-12-26,Tabasco,27
27,2020-12-27,8,2020-12-27,Tabasco,27
27,2020-12-28,6,2020-12-28,Tabasco,27
27,2020-12-29,8,2020-12-29,Tabasco,27
27,2020-12-30,4,2020-12-30,Tabasco,27
27,2020-12-31,8,2020-12-31,Tabasco,27
27,2021-01-01,7,2021-01-01,Tabasco,27
27,2021-01-02,6,2021-01-02,Tabasco,27
27,2021-01-03,11,2021-01-03,Tabasco,27
27,2021-01-04,3,2021-01-04,Tabasco,27
27,2021-01-05,3,2021-01-05,Tabasco,27
27,2021-01-06,9,2021-01-06,Tabasco,27
27,2021-01-07,6,2021-01-07,Tabasco,27
27,2021-01-08,11,2021-01-08,Tabasco,27
27,2021-01-09,5,2021-01-09,Tabasco,27
27,2021-01-10,4,2021-01-10,Tabasco,27
27,2021-01-11,11,2021-01-11,Tabasco,27
27,2021-01-12,9,2021-01-12,Tabasco,27
27,2021-01-13,9,2021-01-13,Tabasco,27
27,2021-01-14,7,2021-01-14,Tabasco,27
27,2021-01-15,9,2021-01-15,Tabasco,27
27,2021-01-16,3,2021-01-16,Tabasco,27
27,2021-01-17,3,2021-01-17,Tabasco,27
28,2020-04-03,1,2020-04-03,Tamaulipas,28
28,2020-04-04,1,2020-04-04,Tamaulipas,28
28,2020-04-06,1,2020-04-06,Tamaulipas,28
28,2020-04-14,1,2020-04-14,Tamaulipas,28
28,2020-04-15,1,2020-04-15,Tamaulipas,28
28,2020-04-17,1,2020-04-17,Tamaulipas,28
28,2020-04-20,4,2020-04-20,Tamaulipas,28
28,2020-04-23,3,2020-04-23,Tamaulipas,28
28,2020-04-24,1,2020-04-24,Tamaulipas,28
28,2020-04-25,3,2020-04-25,Tamaulipas,28
28,2020-04-26,1,2020-04-26,Tamaulipas,28
28,2020-04-27,2,2020-04-27,Tamaulipas,28
28,2020-04-28,1,2020-04-28,Tamaulipas,28
28,2020-04-30,3,2020-04-30,Tamaulipas,28
28,2020-05-01,2,2020-05-01,Tamaulipas,28
28,2020-05-02,3,2020-05-02,Tamaulipas,28
28,2020-05-03,1,2020-05-03,Tamaulipas,28
28,2020-05-04,1,2020-05-04,Tamaulipas,28
28,2020-05-05,1,2020-05-05,Tamaulipas,28
28,2020-05-06,3,2020-05-06,Tamaulipas,28
28,2020-05-07,4,2020-05-07,Tamaulipas,28
28,2020-05-08,6,2020-05-08,Tamaulipas,28
28,2020-05-09,3,2020-05-09,Tamaulipas,28
28,2020-05-10,4,2020-05-10,Tamaulipas,28
28,2020-05-11,4,2020-05-11,Tamaulipas,28
